Sample File	C:\Users\ccee.gael.shared\Downloads\20130618_1410_SMPS3_BP.S80
Classifier Model	3080
DMA Model	3081
DMA Inner Radius(cm)	0.00937
DMA Outer Radius(cm)	0.01961
DMA Characteristic Length(cm)	0.44369
CPC Model	3010
Reference Gas Viscosity (Pa*s)	1.83245e-005
Reference Mean Free Path (m)	6.73e-008
Reference Gas Temperature (K)	296.15
Reference Gas Pressure (kPa)	101.3
Channels/Decade	64
Multiple Charge Correction	TRUE
Nanoparticle Aggregate Mobility Analysis	FALSE
Diffusion Correction	FALSE
Units	dw/dlogDp
Weight	Number
Sample #	1		2		3		4		5		6		7		8		9		10		11		12		13		14		15		16		17		18		19		20		21		22		23		24		25		26		27		28		29		30		31		32		33		34		35		36		37		38		39		40		41		42		43		44		45		46		47		48		49		50		51		52		53		54		55		56		57		58		59		60		61		62		63		64		65		66		67		68		69		70		71		72		73		74		75		76		77		78		79		80		81		82		83		84		85		86		87		88		89		90		91		92		93		94		95		96		97		98		99		100		101		102		103		104		105		106		107		108		109		110		111		112		113		114		115		116		117		118		119		120		121		122		123		124		125		126		127		128		129		130		131		132		133		134		135		136		137		138		139		140		141		142		143		144		145		146		147		148		149		150		151		152		153		154		155		156		157		158		159		160
110.2	336.549835	7	336.549835	1	336.549835	2	336.549835	4	336.549835	5	336.549835	4	336.549835	5	336.549835	6	336.549835	9	336.549835	202	336.549835	183	336.549835	1935	336.549835	43	336.549835	14	336.549835	11	336.549835	7	336.549835	7	336.549835	9	336.549835	11	336.549835	10	336.549835	9	336.549835	14	336.549835	12	336.549835	14	336.549835	10	336.549835	15	336.549835	10	336.549835	12	336.549835	12	336.549835	13	336.549835	7	336.549835	11	336.549835	10	336.549835	12	336.549835	8	336.549835	10	336.549835	12	336.549835	11	336.549835	9	336.549835	13	336.549835	12	336.549835	12	336.549835	16	336.549835	14	336.549835	9	336.549835	2	336.549835	5	336.549835	2	336.549835	6	336.549835	4	336.549835	1	336.549835	4	336.549835	5	336.549835	2	336.549835	4	336.549835	4	336.549835	3	336.549835	1	336.549835	4	336.549835	6	336.549835	3	336.549835	4	336.549835	5	336.549835	5	336.549835	7	336.549835	1	336.549835	6	336.549835	8	336.549835	5	336.549835	3	336.549835	6	336.549835	8	336.549835	6	336.549835	7	336.549835	7	336.549835	4	336.549835	7	336.549835	6	336.549835	4	336.549835	6	336.549835	11	336.549835	2	336.549835	3	336.549835	10	336.549835	7	336.549835	11	336.549835	8	336.549835	7	336.549835	7	336.549835	7	336.549835	14	336.549835	10	336.549835	8	336.549835	7	336.549835	3	336.549835	8	336.549835	7	336.549835	11	336.549835	11	336.549835	8	336.549835	11	336.549835	11	336.549835	9	336.549835	11	336.549835	11	336.549835	8	336.549835	15	336.549835	14	336.549835	17	336.549835	10	336.549835	8	336.549835	8	336.549835	9	336.549835	9	336.549835	6	336.549835	13	336.549835	13	336.549835	14	336.549835	7	336.549835	12	336.549835	13	336.549835	7	336.549835	8	336.549835	8	336.549835	7	336.549835	13	336.549835	9	336.549835	10	336.549835	13	336.549835	16	336.549835	14	336.549835	9	336.549835	13	336.549835	12	336.549835	9	336.549835	13	336.549835	14	336.549835	4	336.549835	10	336.549835	13	336.549835	15	336.549835	19	336.549835	11	336.549835	6	336.549835	14	336.549835	15	336.549835	14	336.549835	11	336.549835	16	336.549835	15	336.549835	15	336.549835	11	336.549835	13	336.549835	13	336.549835	8	336.549835	14	336.549835	15	336.549835	15	336.549835	15	336.549835	11	
110.3	337.970825	4	337.970825	7	337.970825	1	337.970825	5	337.970825	2	337.970825	5	337.970825	3	337.970825	4	337.970825	4	337.970825	178	337.970825	178	337.970825	2017	337.970825	30	337.970825	5	337.970825	7	337.970825	8	337.970825	4	337.970825	7	337.970825	8	337.970825	7	337.970825	9	337.970825	10	337.970825	10	337.970825	11	337.970825	9	337.970825	9	337.970825	13	337.970825	6	337.970825	11	337.970825	8	337.970825	10	337.970825	11	337.970825	9	337.970825	13	337.970825	12	337.970825	15	337.970825	7	337.970825	11	337.970825	12	337.970825	12	337.970825	10	337.970825	10	337.970825	9	337.970825	7	337.970825	4	337.970825	4	337.970825	5	337.970825	2	337.970825	4	337.970825	4	337.970825	0	337.970825	5	337.970825	3	337.970825	6	337.970825	3	337.970825	6	337.970825	3	337.970825	8	337.970825	4	337.970825	4	337.970825	7	337.970825	6	337.970825	3	337.970825	2	337.970825	5	337.970825	7	337.970825	2	337.970825	5	337.970825	5	337.970825	9	337.970825	11	337.970825	7	337.970825	4	337.970825	6	337.970825	11	337.970825	10	337.970825	9	337.970825	8	337.970825	3	337.970825	6	337.970825	4	337.970825	3	337.970825	3	337.970825	10	337.970825	7	337.970825	6	337.970825	8	337.970825	10	337.970825	9	337.970825	8	337.970825	8	337.970825	10	337.970825	11	337.970825	6	337.970825	10	337.970825	11	337.970825	9	337.970825	14	337.970825	10	337.970825	8	337.970825	8	337.970825	8	337.970825	16	337.970825	7	337.970825	3	337.970825	11	337.970825	14	337.970825	7	337.970825	14	337.970825	7	337.970825	10	337.970825	15	337.970825	10	337.970825	8	337.970825	19	337.970825	8	337.970825	11	337.970825	15	337.970825	7	337.970825	8	337.970825	7	337.970825	11	337.970825	15	337.970825	13	337.970825	18	337.970825	13	337.970825	10	337.970825	7	337.970825	15	337.970825	7	337.970825	10	337.970825	16	337.970825	15	337.970825	20	337.970825	10	337.970825	10	337.970825	8	337.970825	14	337.970825	11	337.970825	11	337.970825	9	337.970825	14	337.970825	10	337.970825	11	337.970825	13	337.970825	9	337.970825	11	337.970825	8	337.970825	12	337.970825	14	337.970825	13	337.970825	14	337.970825	12	337.970825	9	337.970825	15	337.970825	9	337.970825	17	337.970825	11	337.970825	11	337.970825	8	
110.4	339.399131	7	339.399131	3	339.399131	4	339.399131	1	339.399131	3	339.399131	3	339.399131	2	339.399131	3	339.399131	4	339.399131	201	339.399131	174	339.399131	1981	339.399131	29	339.399131	7	339.399131	10	339.399131	13	339.399131	14	339.399131	4	339.399131	16	339.399131	11	339.399131	7	339.399131	11	339.399131	11	339.399131	14	339.399131	9	339.399131	11	339.399131	8	339.399131	20	339.399131	13	339.399131	14	339.399131	9	339.399131	15	339.399131	10	339.399131	11	339.399131	12	339.399131	6	339.399131	17	339.399131	12	339.399131	9	339.399131	9	339.399131	7	339.399131	16	339.399131	8	339.399131	13	339.399131	13	339.399131	3	339.399131	2	339.399131	5	339.399131	8	339.399131	2	339.399131	5	339.399131	2	339.399131	1	339.399131	3	339.399131	5	339.399131	4	339.399131	3	339.399131	2	339.399131	7	339.399131	5	339.399131	4	339.399131	3	339.399131	2	339.399131	3	339.399131	8	339.399131	7	339.399131	4	339.399131	12	339.399131	2	339.399131	3	339.399131	7	339.399131	8	339.399131	8	339.399131	11	339.399131	10	339.399131	4	339.399131	7	339.399131	4	339.399131	6	339.399131	5	339.399131	9	339.399131	6	339.399131	8	339.399131	9	339.399131	8	339.399131	2	339.399131	9	339.399131	12	339.399131	9	339.399131	8	339.399131	8	339.399131	8	339.399131	5	339.399131	6	339.399131	7	339.399131	10	339.399131	7	339.399131	9	339.399131	9	339.399131	10	339.399131	9	339.399131	7	339.399131	11	339.399131	7	339.399131	8	339.399131	7	339.399131	15	339.399131	14	339.399131	10	339.399131	5	339.399131	8	339.399131	14	339.399131	6	339.399131	13	339.399131	8	339.399131	9	339.399131	13	339.399131	12	339.399131	11	339.399131	15	339.399131	8	339.399131	11	339.399131	9	339.399131	9	339.399131	12	339.399131	9	339.399131	9	339.399131	7	339.399131	14	339.399131	7	339.399131	10	339.399131	15	339.399131	7	339.399131	6	339.399131	8	339.399131	11	339.399131	15	339.399131	12	339.399131	18	339.399131	9	339.399131	11	339.399131	22	339.399131	9	339.399131	11	339.399131	17	339.399131	15	339.399131	11	339.399131	16	339.399131	10	339.399131	9	339.399131	15	339.399131	12	339.399131	8	339.399131	14	339.399131	15	339.399131	14	339.399131	19	339.399131	13	339.399131	9	339.399131	14	
110.5	340.834795	3	340.834795	6	340.834795	4	340.834795	1	340.834795	2	340.834795	4	340.834795	4	340.834795	4	340.834795	5	340.834795	187	340.834795	162	340.834795	2013	340.834795	25	340.834795	9	340.834795	6	340.834795	14	340.834795	11	340.834795	7	340.834795	6	340.834795	9	340.834795	11	340.834795	7	340.834795	6	340.834795	14	340.834795	12	340.834795	4	340.834795	11	340.834795	5	340.834795	11	340.834795	8	340.834795	10	340.834795	6	340.834795	9	340.834795	9	340.834795	13	340.834795	7	340.834795	11	340.834795	13	340.834795	11	340.834795	10	340.834795	8	340.834795	12	340.834795	8	340.834795	15	340.834795	7	340.834795	1	340.834795	4	340.834795	2	340.834795	1	340.834795	3	340.834795	2	340.834795	6	340.834795	3	340.834795	2	340.834795	1	340.834795	9	340.834795	4	340.834795	8	340.834795	6	340.834795	4	340.834795	3	340.834795	5	340.834795	3	340.834795	5	340.834795	3	340.834795	7	340.834795	7	340.834795	7	340.834795	2	340.834795	2	340.834795	5	340.834795	9	340.834795	7	340.834795	9	340.834795	5	340.834795	4	340.834795	5	340.834795	7	340.834795	10	340.834795	4	340.834795	5	340.834795	6	340.834795	9	340.834795	11	340.834795	9	340.834795	6	340.834795	4	340.834795	7	340.834795	6	340.834795	7	340.834795	7	340.834795	7	340.834795	11	340.834795	7	340.834795	11	340.834795	13	340.834795	7	340.834795	7	340.834795	5	340.834795	4	340.834795	9	340.834795	6	340.834795	5	340.834795	13	340.834795	12	340.834795	10	340.834795	15	340.834795	13	340.834795	10	340.834795	5	340.834795	7	340.834795	15	340.834795	9	340.834795	9	340.834795	8	340.834795	16	340.834795	15	340.834795	17	340.834795	16	340.834795	14	340.834795	11	340.834795	9	340.834795	12	340.834795	10	340.834795	7	340.834795	10	340.834795	15	340.834795	14	340.834795	13	340.834795	14	340.834795	16	340.834795	16	340.834795	9	340.834795	14	340.834795	9	340.834795	13	340.834795	11	340.834795	18	340.834795	5	340.834795	11	340.834795	7	340.834795	15	340.834795	7	340.834795	12	340.834795	17	340.834795	9	340.834795	13	340.834795	10	340.834795	6	340.834795	6	340.834795	15	340.834795	7	340.834795	10	340.834795	11	340.834795	19	340.834795	12	340.834795	7	340.834795	13	340.834795	11	340.834795	13	
110.6	342.277859	5	342.277859	2	342.277859	4	342.277859	4	342.277859	5	342.277859	1	342.277859	6	342.277859	2	342.277859	4	342.277859	159	342.277859	154	342.277859	1966	342.277859	25	342.277859	12	342.277859	5	342.277859	15	342.277859	11	342.277859	8	342.277859	10	342.277859	14	342.277859	9	342.277859	15	342.277859	8	342.277859	16	342.277859	12	342.277859	6	342.277859	15	342.277859	13	342.277859	8	342.277859	9	342.277859	10	342.277859	7	342.277859	16	342.277859	8	342.277859	7	342.277859	6	342.277859	11	342.277859	14	342.277859	7	342.277859	4	342.277859	9	342.277859	5	342.277859	13	342.277859	9	342.277859	9	342.277859	3	342.277859	7	342.277859	2	342.277859	2	342.277859	1	342.277859	3	342.277859	3	342.277859	0	342.277859	1	342.277859	4	342.277859	3	342.277859	3	342.277859	4	342.277859	4	342.277859	3	342.277859	7	342.277859	8	342.277859	5	342.277859	6	342.277859	5	342.277859	5	342.277859	9	342.277859	0	342.277859	4	342.277859	6	342.277859	8	342.277859	8	342.277859	7	342.277859	4	342.277859	5	342.277859	7	342.277859	5	342.277859	10	342.277859	4	342.277859	9	342.277859	3	342.277859	8	342.277859	6	342.277859	8	342.277859	5	342.277859	13	342.277859	10	342.277859	5	342.277859	9	342.277859	5	342.277859	8	342.277859	9	342.277859	6	342.277859	8	342.277859	10	342.277859	11	342.277859	6	342.277859	12	342.277859	2	342.277859	10	342.277859	11	342.277859	10	342.277859	6	342.277859	8	342.277859	9	342.277859	10	342.277859	10	342.277859	11	342.277859	14	342.277859	13	342.277859	8	342.277859	7	342.277859	9	342.277859	9	342.277859	6	342.277859	10	342.277859	10	342.277859	11	342.277859	13	342.277859	7	342.277859	4	342.277859	10	342.277859	12	342.277859	18	342.277859	13	342.277859	13	342.277859	15	342.277859	10	342.277859	8	342.277859	11	342.277859	9	342.277859	9	342.277859	7	342.277859	7	342.277859	9	342.277859	14	342.277859	10	342.277859	6	342.277859	6	342.277859	9	342.277859	11	342.277859	8	342.277859	8	342.277859	8	342.277859	12	342.277859	16	342.277859	9	342.277859	5	342.277859	11	342.277859	14	342.277859	11	342.277859	4	342.277859	9	342.277859	10	342.277859	6	342.277859	12	342.277859	10	342.277859	10	342.277859	13	342.277859	11	
110.7	343.728366	2	343.728366	1	343.728366	0	343.728366	2	343.728366	6	343.728366	2	343.728366	5	343.728366	2	343.728366	6	343.728366	166	343.728366	159	343.728366	1975	343.728366	28	343.728366	10	343.728366	14	343.728366	10	343.728366	2	343.728366	4	343.728366	2	343.728366	11	343.728366	8	343.728366	7	343.728366	17	343.728366	10	343.728366	9	343.728366	8	343.728366	13	343.728366	10	343.728366	2	343.728366	7	343.728366	11	343.728366	12	343.728366	11	343.728366	13	343.728366	8	343.728366	14	343.728366	9	343.728366	9	343.728366	6	343.728366	9	343.728366	12	343.728366	12	343.728366	14	343.728366	10	343.728366	13	343.728366	7	343.728366	5	343.728366	6	343.728366	3	343.728366	0	343.728366	5	343.728366	1	343.728366	1	343.728366	3	343.728366	3	343.728366	7	343.728366	8	343.728366	4	343.728366	4	343.728366	5	343.728366	4	343.728366	3	343.728366	5	343.728366	4	343.728366	6	343.728366	9	343.728366	5	343.728366	4	343.728366	6	343.728366	6	343.728366	8	343.728366	8	343.728366	6	343.728366	4	343.728366	7	343.728366	7	343.728366	3	343.728366	3	343.728366	8	343.728366	7	343.728366	7	343.728366	6	343.728366	3	343.728366	10	343.728366	8	343.728366	14	343.728366	6	343.728366	5	343.728366	6	343.728366	4	343.728366	8	343.728366	9	343.728366	10	343.728366	5	343.728366	6	343.728366	7	343.728366	7	343.728366	8	343.728366	4	343.728366	7	343.728366	12	343.728366	12	343.728366	10	343.728366	9	343.728366	5	343.728366	12	343.728366	11	343.728366	10	343.728366	6	343.728366	10	343.728366	6	343.728366	9	343.728366	5	343.728366	4	343.728366	15	343.728366	11	343.728366	10	343.728366	16	343.728366	8	343.728366	10	343.728366	14	343.728366	7	343.728366	7	343.728366	5	343.728366	13	343.728366	9	343.728366	9	343.728366	15	343.728366	12	343.728366	9	343.728366	10	343.728366	7	343.728366	11	343.728366	14	343.728366	10	343.728366	18	343.728366	13	343.728366	4	343.728366	5	343.728366	5	343.728366	9	343.728366	12	343.728366	7	343.728366	6	343.728366	13	343.728366	5	343.728366	10	343.728366	8	343.728366	17	343.728366	11	343.728366	20	343.728366	10	343.728366	8	343.728366	18	343.728366	9	343.728366	15	343.728366	14	343.728366	11	343.728366	14	343.728366	12	
110.8	345.186360	1	345.186360	4	345.186360	2	345.186360	0	345.186360	6	345.186360	4	345.186360	0	345.186360	6	345.186360	5	345.186360	172	345.186360	174	345.186360	1877	345.186360	21	345.186360	7	345.186360	6	345.186360	7	345.186360	8	345.186360	10	345.186360	14	345.186360	9	345.186360	9	345.186360	11	345.186360	5	345.186360	9	345.186360	6	345.186360	8	345.186360	6	345.186360	9	345.186360	13	345.186360	11	345.186360	4	345.186360	10	345.186360	8	345.186360	11	345.186360	10	345.186360	10	345.186360	9	345.186360	9	345.186360	6	345.186360	12	345.186360	10	345.186360	5	345.186360	7	345.186360	14	345.186360	8	345.186360	7	345.186360	2	345.186360	1	345.186360	1	345.186360	3	345.186360	2	345.186360	3	345.186360	0	345.186360	1	345.186360	1	345.186360	5	345.186360	5	345.186360	7	345.186360	4	345.186360	5	345.186360	6	345.186360	4	345.186360	2	345.186360	6	345.186360	3	345.186360	2	345.186360	6	345.186360	4	345.186360	2	345.186360	8	345.186360	7	345.186360	3	345.186360	6	345.186360	6	345.186360	5	345.186360	4	345.186360	8	345.186360	6	345.186360	8	345.186360	8	345.186360	2	345.186360	9	345.186360	8	345.186360	7	345.186360	2	345.186360	10	345.186360	9	345.186360	8	345.186360	6	345.186360	10	345.186360	7	345.186360	8	345.186360	8	345.186360	9	345.186360	6	345.186360	10	345.186360	12	345.186360	7	345.186360	5	345.186360	6	345.186360	6	345.186360	5	345.186360	8	345.186360	10	345.186360	19	345.186360	11	345.186360	10	345.186360	8	345.186360	11	345.186360	6	345.186360	5	345.186360	4	345.186360	7	345.186360	10	345.186360	9	345.186360	6	345.186360	5	345.186360	13	345.186360	10	345.186360	9	345.186360	12	345.186360	17	345.186360	18	345.186360	8	345.186360	5	345.186360	11	345.186360	15	345.186360	8	345.186360	9	345.186360	8	345.186360	16	345.186360	16	345.186360	7	345.186360	9	345.186360	3	345.186360	10	345.186360	22	345.186360	10	345.186360	8	345.186360	10	345.186360	12	345.186360	13	345.186360	11	345.186360	11	345.186360	13	345.186360	11	345.186360	14	345.186360	7	345.186360	15	345.186360	8	345.186360	6	345.186360	15	345.186360	16	345.186360	13	345.186360	7	345.186360	10	345.186360	10	345.186360	4	345.186360	4	345.186360	12	
110.9	346.651885	1	346.651885	1	346.651885	5	346.651885	0	346.651885	2	346.651885	3	346.651885	2	346.651885	4	346.651885	6	346.651885	197	346.651885	166	346.651885	1989	346.651885	18	346.651885	5	346.651885	10	346.651885	10	346.651885	7	346.651885	12	346.651885	10	346.651885	9	346.651885	7	346.651885	7	346.651885	8	346.651885	7	346.651885	11	346.651885	8	346.651885	13	346.651885	14	346.651885	12	346.651885	18	346.651885	9	346.651885	11	346.651885	6	346.651885	6	346.651885	12	346.651885	15	346.651885	13	346.651885	6	346.651885	6	346.651885	3	346.651885	6	346.651885	8	346.651885	17	346.651885	10	346.651885	8	346.651885	4	346.651885	4	346.651885	2	346.651885	5	346.651885	3	346.651885	2	346.651885	4	346.651885	3	346.651885	3	346.651885	5	346.651885	3	346.651885	4	346.651885	5	346.651885	4	346.651885	3	346.651885	7	346.651885	6	346.651885	6	346.651885	2	346.651885	4	346.651885	5	346.651885	8	346.651885	8	346.651885	0	346.651885	3	346.651885	9	346.651885	8	346.651885	10	346.651885	4	346.651885	7	346.651885	9	346.651885	9	346.651885	5	346.651885	6	346.651885	2	346.651885	5	346.651885	5	346.651885	10	346.651885	8	346.651885	5	346.651885	7	346.651885	7	346.651885	5	346.651885	4	346.651885	10	346.651885	5	346.651885	6	346.651885	6	346.651885	6	346.651885	5	346.651885	7	346.651885	6	346.651885	6	346.651885	7	346.651885	4	346.651885	12	346.651885	11	346.651885	7	346.651885	8	346.651885	11	346.651885	8	346.651885	9	346.651885	6	346.651885	13	346.651885	8	346.651885	9	346.651885	12	346.651885	7	346.651885	9	346.651885	8	346.651885	13	346.651885	11	346.651885	10	346.651885	16	346.651885	5	346.651885	12	346.651885	5	346.651885	12	346.651885	7	346.651885	7	346.651885	12	346.651885	15	346.651885	10	346.651885	15	346.651885	6	346.651885	10	346.651885	8	346.651885	10	346.651885	11	346.651885	8	346.651885	6	346.651885	14	346.651885	11	346.651885	10	346.651885	14	346.651885	11	346.651885	10	346.651885	11	346.651885	8	346.651885	8	346.651885	14	346.651885	15	346.651885	12	346.651885	9	346.651885	17	346.651885	8	346.651885	15	346.651885	6	346.651885	13	346.651885	22	346.651885	16	346.651885	6	346.651885	6	346.651885	12	346.651885	8	
111.0	348.124982	4	348.124982	1	348.124982	1	348.124982	0	348.124982	3	348.124982	2	348.124982	5	348.124982	4	348.124982	4	348.124982	202	348.124982	178	348.124982	1957	348.124982	21	348.124982	6	348.124982	10	348.124982	7	348.124982	12	348.124982	4	348.124982	4	348.124982	8	348.124982	15	348.124982	7	348.124982	14	348.124982	10	348.124982	15	348.124982	10	348.124982	9	348.124982	10	348.124982	10	348.124982	10	348.124982	11	348.124982	7	348.124982	7	348.124982	12	348.124982	12	348.124982	11	348.124982	5	348.124982	11	348.124982	11	348.124982	7	348.124982	16	348.124982	3	348.124982	12	348.124982	9	348.124982	5	348.124982	3	348.124982	5	348.124982	2	348.124982	2	348.124982	4	348.124982	4	348.124982	2	348.124982	6	348.124982	5	348.124982	3	348.124982	2	348.124982	4	348.124982	4	348.124982	2	348.124982	3	348.124982	8	348.124982	5	348.124982	4	348.124982	1	348.124982	4	348.124982	7	348.124982	6	348.124982	4	348.124982	8	348.124982	9	348.124982	4	348.124982	4	348.124982	5	348.124982	2	348.124982	8	348.124982	8	348.124982	7	348.124982	4	348.124982	7	348.124982	6	348.124982	6	348.124982	7	348.124982	7	348.124982	8	348.124982	2	348.124982	6	348.124982	6	348.124982	9	348.124982	15	348.124982	6	348.124982	6	348.124982	7	348.124982	6	348.124982	4	348.124982	11	348.124982	9	348.124982	9	348.124982	4	348.124982	5	348.124982	7	348.124982	17	348.124982	9	348.124982	5	348.124982	7	348.124982	13	348.124982	10	348.124982	4	348.124982	2	348.124982	13	348.124982	8	348.124982	11	348.124982	4	348.124982	8	348.124982	1	348.124982	8	348.124982	7	348.124982	18	348.124982	6	348.124982	10	348.124982	11	348.124982	14	348.124982	11	348.124982	14	348.124982	9	348.124982	5	348.124982	8	348.124982	10	348.124982	9	348.124982	4	348.124982	12	348.124982	6	348.124982	13	348.124982	12	348.124982	10	348.124982	14	348.124982	9	348.124982	12	348.124982	7	348.124982	4	348.124982	11	348.124982	5	348.124982	7	348.124982	8	348.124982	7	348.124982	11	348.124982	12	348.124982	11	348.124982	3	348.124982	11	348.124982	12	348.124982	10	348.124982	8	348.124982	14	348.124982	10	348.124982	3	348.124982	14	348.124982	11	348.124982	9	348.124982	16	348.124982	12	
111.1	349.605698	1	349.605698	2	349.605698	1	349.605698	0	349.605698	11	349.605698	3	349.605698	3	349.605698	3	349.605698	2	349.605698	177	349.605698	170	349.605698	1968	349.605698	16	349.605698	10	349.605698	7	349.605698	6	349.605698	8	349.605698	8	349.605698	14	349.605698	6	349.605698	3	349.605698	10	349.605698	9	349.605698	9	349.605698	7	349.605698	9	349.605698	9	349.605698	14	349.605698	13	349.605698	11	349.605698	3	349.605698	6	349.605698	12	349.605698	6	349.605698	8	349.605698	11	349.605698	13	349.605698	8	349.605698	8	349.605698	8	349.605698	5	349.605698	5	349.605698	10	349.605698	13	349.605698	10	349.605698	4	349.605698	6	349.605698	4	349.605698	3	349.605698	4	349.605698	2	349.605698	2	349.605698	3	349.605698	4	349.605698	3	349.605698	2	349.605698	3	349.605698	5	349.605698	7	349.605698	6	349.605698	3	349.605698	2	349.605698	4	349.605698	4	349.605698	3	349.605698	4	349.605698	4	349.605698	2	349.605698	1	349.605698	6	349.605698	2	349.605698	6	349.605698	9	349.605698	6	349.605698	9	349.605698	2	349.605698	4	349.605698	6	349.605698	7	349.605698	4	349.605698	9	349.605698	5	349.605698	10	349.605698	8	349.605698	6	349.605698	10	349.605698	6	349.605698	9	349.605698	8	349.605698	3	349.605698	6	349.605698	2	349.605698	10	349.605698	6	349.605698	8	349.605698	9	349.605698	8	349.605698	9	349.605698	6	349.605698	11	349.605698	10	349.605698	8	349.605698	8	349.605698	5	349.605698	9	349.605698	7	349.605698	6	349.605698	11	349.605698	9	349.605698	9	349.605698	12	349.605698	8	349.605698	8	349.605698	10	349.605698	12	349.605698	5	349.605698	9	349.605698	12	349.605698	13	349.605698	9	349.605698	8	349.605698	12	349.605698	12	349.605698	9	349.605698	14	349.605698	9	349.605698	8	349.605698	7	349.605698	13	349.605698	9	349.605698	17	349.605698	9	349.605698	11	349.605698	10	349.605698	8	349.605698	8	349.605698	12	349.605698	11	349.605698	6	349.605698	9	349.605698	18	349.605698	10	349.605698	14	349.605698	6	349.605698	10	349.605698	9	349.605698	10	349.605698	9	349.605698	10	349.605698	10	349.605698	13	349.605698	9	349.605698	9	349.605698	7	349.605698	11	349.605698	10	349.605698	7	349.605698	12	349.605698	11	349.605698	10	
